,x,y,z
10180,483623.17,3811160.94,194.88
10181,483622.89,3811158.04,194.85
10182,483622.7,3811156.1,194.81
10183,483622.5,3811154.17,194.78
10184,483622.31,3811152.24,194.77
10185,483622.22000000003,3811151.2800000003,194.73000000000002
10186,483622.13,3811150.3200000003,194.49
10187,483622.04000000004,3811149.36,194.22
10188,483621.97000000003,3811148.41,193.91
10189,483621.88,3811147.45,193.65
10190,483621.64,3811144.59,192.64000000000001
10191,483621.56,3811143.63,192.33
10192,483621.17,3811138.88,190.06
10193,483620.98,3811136.94,190.02
10194,483620.79000000004,3811135.0,190.01
10195,483620.5,3811132.09,189.87
10196,483620.32,3811130.16,189.71
10197,483620.22000000003,3811129.19,189.67000000000002
10198,483620.03,3811127.2600000002,189.55
10199,483619.94,3811126.3000000003,189.51
10200,483619.84,3811125.33,189.45000000000002
10201,483621.0,3811124.71,189.45000000000002
10202,483621.19,3811126.65,189.5
10203,483621.48,3811129.54,189.68
10204,483621.68,3811131.48,189.8
10205,483621.77,3811132.45,189.85
10206,483621.97000000003,3811134.38,189.97
10207,483622.07,3811135.35,189.99
10208,483622.17,3811136.3200000003,189.99
10209,483622.27,3811137.29,190.02
10210,483622.36,3811138.2600000002,190.03
10211,483622.56,3811140.2,190.22
10212,483622.7,3811142.08,191.42000000000002
10213,483622.86,3811143.98,192.26
10214,483623.28,3811148.74,193.84
10215,483623.46,3811150.64,194.37
10216,483623.73,3811153.5100000002,194.77
10217,483623.83,3811154.48,194.78
10218,483623.94,3811155.44,194.77
10219,483624.13,3811157.38,194.82
10220,483624.53,3811161.25,194.87
10221,483624.72000000003,3811163.18,194.87
10222,483625.02,3811166.08,194.99
10223,483625.22000000003,3811168.02,195.02
10224,483625.41000000003,3811169.96,195.02
10225,483625.52,3811170.92,195.03
10226,483626.11,3811176.72,195.09
10227,483626.31,3811178.66,195.07
10228,483627.01,3811185.46,195.02
10229,483627.31,3811188.36,194.98000000000002
10230,483627.41000000003,3811189.34,194.96
